train_task,candidate,branch,object_mass,object_friction,angle_offset_deg,offset,distance,energy,success,progress,normal_impulse,tangent_impulse,contact_steps,yaw_abs,full_token
4,13,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.401119,0.465206,0.000000,-0.020838,1.085669,0.752582,14,1.735278,1
4,14,source_nominal,0.340000,0.180000,-20.000000,0.000000,0.501399,0.619985,0.000000,-0.379809,0.926336,0.698492,13,2.144456,1
4,15,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.300839,0.265911,0.000000,0.396414,0.361002,0.411336,9,0.696461,7
4,16,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.401119,0.334425,0.000000,0.264414,0.346630,0.380958,5,1.142099,7
4,17,source_nominal,0.340000,0.180000,-20.000000,0.026000,0.501399,0.422163,0.000000,0.119586,0.586297,0.647384,5,1.995630,1
4,18,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.300839,0.224914,0.000000,0.620166,0.809073,0.331316,12,1.990806,0
4,19,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.401119,0.224707,0.000000,0.516637,0.933520,0.411015,12,0.786738,0
4,20,source_nominal,0.340000,0.180000,0.000000,-0.026000,0.501399,0.286983,0.000000,0.355524,0.686657,0.275699,10,0.733325,5
4,21,source_nominal,0.340000,0.180000,0.000000,0.000000,0.300839,0.216835,0.000000,0.576418,0.685373,0.212478,14,1.277892,5
4,22,source_nominal,0.340000,0.180000,0.000000,0.000000,0.401119,0.380969,0.000000,0.182473,0.865947,0.292610,14,1.568958,5
4,23,source_nominal,0.340000,0.180000,0.000000,0.000000,0.501399,0.551299,0.000000,-0.228944,1.483142,0.582906,14,1.844498,1
4,24,source_nominal,0.340000,0.180000,0.000000,0.026000,0.300839,0.225139,0.000000,0.662560,0.672389,0.313590,11,2.464402,6
4,25,source_nominal,0.340000,0.180000,0.000000,0.026000,0.401119,0.204427,0.000000,0.559637,0.586500,0.261244,10,0.681153,5
4,26,source_nominal,0.340000,0.180000,0.000000,0.026000,0.501399,0.271293,0.000000,0.416307,0.602345,0.369986,9,0.954827,5
4,27,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.300839,0.352555,0.000000,0.310741,0.455731,0.204520,11,2.227911,3
4,28,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.401119,0.331233,0.000000,0.221887,0.553443,0.207644,10,0.582257,5
4,29,source_nominal,0.340000,0.180000,20.000000,-0.026000,0.501399,0.408668,0.000000,0.109408,0.902274,0.527693,10,1.497895,1
4,30,source_nominal,0.340000,0.180000,20.000000,0.000000,0.300839,0.300747,0.000000,0.342363,0.689224,0.175192,14,1.096152,5
4,31,source_nominal,0.340000,0.180000,20.000000,0.000000,0.401119,0.443193,0.000000,-0.002806,0.908260,0.262024,13,1.305040,5
4,32,source_nominal,0.340000,0.180000,20.000000,0.000000,0.501399,0.598926,0.000000,-0.380963,1.425224,0.543112,14,1.530060,1
4,33,source_nominal,0.340000,0.180000,20.000000,0.026000,0.300839,0.092071,1.000000,0.965103,0.772329,0.337230,12,1.996424,6
4,34,source_nominal,0.340000,0.180000,20.000000,0.026000,0.401119,0.139276,0.000000,0.722671,0.899272,0.388492,11,0.616277,6
4,35,source_nominal,0.340000,0.180000,20.000000,0.026000,0.501399,0.229350,0.000000,0.513960,0.716572,0.332300,10,0.832579,5
4,36,source_nominal,0.340000,0.180000,38.000000,-0.026000,0.300839,0.383289,0.000000,0.073032,0.598299,0.554309,7,0.486539,8
4,37,source_nominal,0.340000,0.180000,38.000000,-0.026000,0.401119,0.460842,0.000000,-0.044378,0.485015,0.513995,7,1.351184,8
4,38,source_nominal,0.340000,0.180000,38.000000,-0.026000,0.501399,0.503366,0.000000,-0.187023,0.433617,0.427507,4,0.936951,8
4,39,source_nominal,0.340000,0.180000,38.000000,0.000000,0.300839,0.451769,0.000000,-0.009700,0.796294,0.528939,14,1.531422,1
4,40,source_nominal,0.340000,0.180000,38.000000,0.000000,0.401119,0.586830,0.000000,-0.311443,1.064798,0.751120,14,2.007857,1
4,41,source_nominal,0.340000,0.180000,38.000000,0.000000,0.501399,0.740603,0.000000,-0.652974,0.925334,0.627017,13,2.580485,1
4,42,source_nominal,0.340000,0.180000,38.000000,0.026000,0.300839,0.277352,0.000000,0.587309,0.831319,0.416805,13,3.126956,6
4,43,source_nominal,0.340000,0.180000,38.000000,0.026000,0.401119,0.308795,0.000000,0.418399,1.034558,0.588610,15,2.106684,6
4,44,source_nominal,0.340000,0.180000,38.000000,0.026000,0.501399,0.331543,0.000000,0.213010,0.847950,0.471592,12,0.435978,5
5,0,source_nominal,0.120000,0.650000,-38.000000,-0.026000,0.210358,0.153347,0.000000,0.644443,0.128930,0.066337,5,1.443702,3
5,1,source_nominal,0.120000,0.650000,-38.000000,-0.026000,0.280477,0.198947,0.000000,0.565077,0.156423,0.080807,5,2.094935,3
5,2,source_nominal,0.120000,0.650000,-38.000000,-0.026000,0.350597,0.271774,0.000000,0.320017,0.377330,0.278066,7,2.247342,0
5,3,source_nominal,0.120000,0.650000,-38.000000,0.000000,0.210358,0.217749,0.000000,0.382252,0.328734,0.267073,11,1.263485,0
5,4,source_nominal,0.120000,0.650000,-38.000000,0.000000,0.280477,0.311013,0.000000,0.124972,0.398594,0.316137,10,1.905620,4
5,5,source_nominal,0.120000,0.650000,-38.000000,0.000000,0.350597,0.389159,0.000000,-0.183622,0.216498,0.166598,9,1.720473,4
5,6,source_nominal,0.120000,0.650000,-38.000000,0.026000,0.210358,0.311366,0.000000,0.133131,0.200127,0.118268,17,2.018647,4
5,7,source_nominal,0.120000,0.650000,-38.000000,0.026000,0.280477,0.358776,0.000000,0.004446,0.518888,0.399003,14,2.341606,4
5,8,source_nominal,0.120000,0.650000,-38.000000,0.026000,0.350597,0.441516,0.000000,-0.239268,0.601652,0.457146,13,2.787606,4
5,9,source_nominal,0.120000,0.650000,-20.000000,-0.026000,0.210358,0.103234,0.000000,0.657170,0.118945,0.102277,11,0.109967,7
5,10,source_nominal,0.120000,0.650000,-20.000000,-0.026000,0.280477,0.196328,0.000000,0.332249,0.146898,0.124194,11,0.226085,7
5,11,source_nominal,0.120000,0.650000,-20.000000,-0.026000,0.350597,0.287848,0.000000,-0.007390,0.407214,0.327590,12,0.183802,0
5,12,source_nominal,0.120000,0.650000,-20.000000,0.000000,0.210358,0.153581,0.000000,0.587150,0.307724,0.262003,8,1.008922,7
5,13,source_nominal,0.120000,0.650000,-20.000000,0.000000,0.280477,0.256467,0.000000,0.291935,0.365617,0.313397,8,1.633707,0
5,14,source_nominal,0.120000,0.650000,-20.000000,0.000000,0.350597,0.320309,0.000000,-0.041709,0.224759,0.170729,7,0.846837,7
5,15,source_nominal,0.120000,0.650000,-20.000000,0.026000,0.210358,0.150214,0.000000,0.504456,0.419791,0.376085,12,0.275534,7
5,16,source_nominal,0.120000,0.650000,-20.000000,0.026000,0.280477,0.207096,0.000000,0.323403,0.215282,0.138293,8,0.465575,7
5,17,source_nominal,0.120000,0.650000,-20.000000,0.026000,0.350597,0.333580,0.000000,-0.048142,0.484032,0.380461,13,1.176429,1
5,18,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.210358,0.113317,1.000000,0.776281,0.176218,0.074963,14,1.315855,3
5,19,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.280477,0.171953,0.000000,0.602758,0.413626,0.225761,10,1.614051,0
5,20,source_nominal,0.120000,0.650000,0.000000,-0.026000,0.350597,0.274623,0.000000,0.300899,0.225449,0.084685,11,2.181455,3
5,21,source_nominal,0.120000,0.650000,0.000000,0.000000,0.210358,0.104110,0.000000,0.693795,0.352151,0.286057,10,0.417213,7
5,22,source_nominal,0.120000,0.650000,0.000000,0.000000,0.280477,0.249548,0.000000,0.313445,0.171267,0.117516,8,1.601762,7
5,23,source_nominal,0.120000,0.650000,0.000000,0.000000,0.350597,0.355002,0.000000,-0.063876,0.204677,0.140248,8,1.667240,9
5,24,source_nominal,0.120000,0.650000,0.000000,0.026000,0.210358,0.101120,0.000000,0.682410,0.102708,0.100804,4,0.244069,7
5,25,source_nominal,0.120000,0.650000,0.000000,0.026000,0.280477,0.326712,0.000000,0.644103,0.120132,0.118678,3,0.068579,7
5,26,source_nominal,0.120000,0.650000,0.000000,0.026000,0.350597,0.216294,0.000000,0.286278,0.162540,0.147107,5,0.402260,7
5,27,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.210358,0.293004,0.000000,0.283804,0.447086,0.378194,9,2.655036,0
5,28,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.280477,0.325668,0.000000,0.202249,0.449766,0.319737,10,2.919798,0
5,29,source_nominal,0.120000,0.650000,20.000000,-0.026000,0.350597,0.349294,0.000000,0.034826,0.204001,0.077691,8,2.264696,3
5,30,source_nominal,0.120000,0.650000,20.000000,0.000000,0.210358,0.125384,0.000000,0.664737,0.462153,0.297372,12,0.801143,6
5,31,source_nominal,0.120000,0.650000,20.000000,0.000000,0.280477,0.252320,0.000000,0.291318,0.648332,0.417108,9,1.510464,6
5,32,source_nominal,0.120000,0.650000,20.000000,0.000000,0.350597,0.355086,0.000000,-0.087772,0.595966,0.345693,10,1.485502,1
5,33,source_nominal,0.120000,0.650000,20.000000,0.026000,0.210358,0.090281,1.000000,0.970336,0.122869,0.070708,10,2.152958,3
5,34,source_nominal,0.120000,0.650000,20.000000,0.026000,0.280477,0.170899,1.000000,0.785957,0.175484,0.097555,8,2.995555,3
5,35,source_nominal,0.120000,0.650000,20.000000,0.026000,0.350597,0.237262,0.000000,0.503272,0.494307,0.393664,7,2.673367,6
5,36,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.210358,0.314032,0.000000,0.043079,0.131213,0.055964,8,1.400942,8
5,37,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.280477,0.380087,0.000000,-0.093632,0.164584,0.074537,8,2.194749,8
5,38,source_nominal,0.120000,0.650000,38.000000,-0.026000,0.350597,0.438881,0.000000,-0.261730,0.182467,0.082152,7,2.539246,8
5,39,source_nominal,0.120000,0.650000,38.000000,0.000000,0.210358,0.309576,0.000000,0.053532,0.243638,0.123770,11,1.354184,8
5,40,source_nominal,0.120000,0.650000,38.000000,0.000000,0.280477,0.420988,0.000000,-0.291065,0.566612,0.369078,12,1.842043,8
5,41,source_nominal,0.120000,0.650000,38.000000,0.000000,0.350597,0.535109,0.000000,-0.666946,0.571223,0.384210,12,2.166259,1
5,42,source_nominal,0.120000,0.650000,38.000000,0.026000,0.210358,0.173668,1.000000,0.731868,0.353006,0.205337,10,2.697968,6
5,43,source_nominal,0.120000,0.650000,38.000000,0.026000,0.280477,0.217519,0.000000,0.617276,0.450994,0.282735,11,3.027785,6
5,44,source_nominal,0.120000,0.650000,38.000000,0.026000,0.350597,0.261582,0.000000,0.375078,0.244215,0.091256,11,2.380430,3
6,0,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.285512,0.270421,0.000000,0.344910,0.170214,0.139896,10,0.636600,7
6,1,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.380683,0.389000,0.000000,0.076581,0.195028,0.161653,9,1.163909,4
6,2,source_small_fast,0.080000,0.220000,-38.000000,-0.026000,0.475854,0.532637,0.000000,-0.247395,0.144247,0.119167,8,1.825192,4
6,3,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.285512,0.327636,0.000000,0.235268,0.086954,0.072473,5,1.124617,7
6,4,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.380683,0.437490,0.000000,-0.047700,0.106066,0.081361,6,1.249566,4
6,5,source_small_fast,0.080000,0.220000,-38.000000,0.000000,0.475854,0.582157,0.000000,-0.333882,0.253209,0.217618,6,2.335520,4
6,6,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.285512,0.368997,0.000000,0.145240,0.156474,0.119611,9,1.364839,4
6,7,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.380683,0.482859,0.000000,-0.087657,0.212625,0.164223,10,2.127934,4
6,8,source_small_fast,0.080000,0.220000,-38.000000,0.026000,0.475854,0.616727,0.000000,-0.354580,0.124764,0.096221,9,3.106767,4
6,9,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.285512,0.150295,1.000000,0.841131,0.102911,0.041647,9,2.394061,3
6,10,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.380683,0.288262,0.000000,0.532441,0.132404,0.057474,9,3.053197,3
6,11,source_small_fast,0.080000,0.220000,-20.000000,-0.026000,0.475854,0.324005,0.000000,0.282511,0.294732,0.190008,9,1.406211,9
6,12,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.285512,0.290865,0.000000,0.333988,0.092903,0.072481,6,1.106480,7
6,13,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.380683,0.442063,0.000000,-0.002652,0.243999,0.179730,6,1.851352,9
6,14,source_small_fast,0.080000,0.220000,-20.000000,0.000000,0.475854,0.581678,0.000000,-0.362114,0.266213,0.208192,7,2.026585,9
6,15,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.285512,0.467681,0.000000,0.360459,0.124982,0.121675,3,0.149492,7
6,16,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.380683,0.511461,0.000000,0.268046,0.159572,0.148022,3,0.379477,7
6,17,source_small_fast,0.080000,0.220000,-20.000000,0.026000,0.475854,0.581495,0.000000,0.063769,0.074146,0.071529,2,0.189663,9
6,18,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.285512,0.234858,0.000000,0.614877,0.102216,0.033771,8,2.443911,3
6,19,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.380683,0.254700,0.000000,0.452763,0.106001,0.040034,7,1.260977,3
6,20,source_small_fast,0.080000,0.220000,0.000000,-0.026000,0.475854,0.308352,0.000000,0.221437,0.302099,0.195845,8,0.320244,9
6,21,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.285512,0.170830,0.000000,0.632921,0.210224,0.104125,8,0.803237,3
6,22,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.380683,0.332918,0.000000,0.204145,0.143451,0.051759,6,0.895660,9
6,23,source_small_fast,0.080000,0.220000,0.000000,0.000000,0.475854,0.500629,0.000000,-0.208189,0.211917,0.054848,7,1.320696,9
6,24,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.285512,0.243477,0.000000,0.634777,0.187151,0.141787,6,2.898287,6
6,25,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.380683,0.274452,0.000000,0.438779,0.216890,0.161293,5,1.679080,9
6,26,source_small_fast,0.080000,0.220000,0.000000,0.026000,0.475854,0.305678,0.000000,0.205615,0.123332,0.074109,4,0.078362,9
6,27,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.285512,0.375645,0.000000,0.278295,0.205522,0.140537,5,2.946314,9
6,28,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.380683,0.424898,0.000000,0.101290,0.242963,0.166613,5,2.447990,9
6,29,source_small_fast,0.080000,0.220000,20.000000,-0.026000,0.475854,0.467192,0.000000,-0.127557,0.151955,0.055382,4,1.208618,9
6,30,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.285512,0.282954,0.000000,0.366839,0.223097,0.138645,8,1.224004,7
6,31,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.380683,0.425403,0.000000,0.014410,0.158968,0.058513,7,1.553797,9
6,32,source_small_fast,0.080000,0.220000,20.000000,0.000000,0.475854,0.572700,0.000000,-0.371456,0.220384,0.142500,6,1.672359,9
6,33,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.285512,0.114523,1.000000,0.942393,0.100483,0.033170,8,2.431033,3
6,34,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.380683,0.182748,0.000000,0.643759,0.121205,0.041683,8,1.202730,3
6,35,source_small_fast,0.080000,0.220000,20.000000,0.026000,0.475854,0.249907,0.000000,0.371303,0.290045,0.191109,8,0.217736,9
6,36,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.285512,0.560298,0.000000,0.096481,0.116737,0.119635,3,0.034909,7
6,37,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.380683,0.622714,0.000000,-0.067936,0.066580,0.067369,3,0.044320,8
6,38,source_small_fast,0.080000,0.220000,38.000000,-0.026000,0.475854,0.674395,0.000000,-0.199948,0.035479,0.040800,1,0.085913,8
6,39,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.285512,0.404724,0.000000,0.030406,0.095746,0.072436,6,1.184640,8
6,40,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.380683,0.535294,0.000000,-0.287177,0.131188,0.086291,7,1.539443,8
6,41,source_small_fast,0.080000,0.220000,38.000000,0.000000,0.475854,0.688998,0.000000,-0.651362,0.283235,0.231185,8,2.067829,8
6,42,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.285512,0.255874,0.000000,0.534680,0.122177,0.060285,9,2.205639,3
6,43,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.380683,0.373081,0.000000,0.288768,0.123474,0.051136,8,2.928196,3
6,44,source_small_fast,0.080000,0.220000,38.000000,0.026000,0.475854,0.389111,0.000000,0.107759,0.288070,0.186666,9,1.438777,8
7,0,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.312227,0.290092,0.000000,0.537343,0.902846,0.557352,12,2.737427,0
7,1,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.416303,0.242323,0.000000,0.610490,1.764079,1.255713,11,2.149701,0
7,2,source_large_soft,0.300000,1.100000,-38.000000,-0.026000,0.520379,0.234094,0.000000,0.535482,2.010355,1.426815,11,0.997262,0
7,3,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.312227,0.277688,0.000000,0.421455,1.624195,1.036002,22,1.057619,2
7,4,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.416303,0.361978,0.000000,0.276203,1.560701,0.935125,16,1.745210,2
7,5,source_large_soft,0.300000,1.100000,-38.000000,0.000000,0.520379,0.460617,0.000000,-0.113188,1.913371,1.104319,19,0.050578,1
7,6,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.312227,0.447714,0.000000,0.118239,1.670609,0.963726,22,2.447674,2
7,7,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.416303,0.486259,0.000000,0.024906,2.022143,1.240023,19,2.422043,2
7,8,source_large_soft,0.300000,1.100000,-38.000000,0.026000,0.520379,0.402144,0.000000,0.033683,1.752310,0.988681,10,0.059671,1
7,9,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.312227,0.121926,0.000000,0.768721,0.734892,0.454867,13,0.578912,0
7,10,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.416303,0.224214,0.000000,0.576204,0.932016,0.520903,16,1.240158,0
7,11,source_large_soft,0.300000,1.100000,-20.000000,-0.026000,0.520379,0.392001,0.000000,0.196265,1.190865,0.646705,16,1.629285,5
7,12,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.312227,0.182846,0.000000,0.724322,0.977716,0.815307,21,1.811715,2
7,13,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.416303,0.284096,0.000000,0.578670,1.016088,0.782862,24,2.979293,2
7,14,source_large_soft,0.300000,1.100000,-20.000000,0.000000,0.520379,0.415453,0.000000,0.209933,2.147316,1.368218,20,2.455683,2
7,15,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.312227,0.250872,0.000000,0.510173,1.405852,1.025392,23,1.306117,2
7,16,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.416303,0.369714,0.000000,0.355922,1.778083,1.331060,19,2.877966,2
7,17,source_large_soft,0.300000,1.100000,-20.000000,0.026000,0.520379,0.406012,0.000000,0.259756,1.419161,1.034747,13,2.755743,1
7,18,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.312227,0.130631,1.000000,0.834627,1.439224,0.939802,25,1.581408,2
7,19,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.416303,0.213503,0.000000,0.674819,1.674120,1.081467,21,2.061988,2
7,20,source_large_soft,0.300000,1.100000,0.000000,-0.026000,0.520379,0.357878,0.000000,0.402026,1.357210,0.849423,15,3.007628,0
7,21,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.312227,0.156013,0.000000,0.723616,1.324298,0.803309,20,1.036974,2
7,22,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.416303,0.261053,0.000000,0.533650,1.573190,0.965164,17,1.806035,2
7,23,source_large_soft,0.300000,1.100000,0.000000,0.000000,0.520379,0.432595,0.000000,0.185523,1.302335,0.676664,17,2.666249,2
7,24,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.312227,0.109410,0.000000,0.808633,0.535450,0.496179,15,0.677793,6
7,25,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.416303,0.194462,0.000000,0.740633,0.518551,0.505132,8,2.270678,6
7,26,source_large_soft,0.300000,1.100000,0.000000,0.026000,0.520379,0.165057,0.000000,0.750923,0.860492,0.731519,7,1.488736,6
7,27,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.312227,0.366598,0.000000,0.327895,1.340416,0.606446,17,2.527884,2
7,28,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.416303,0.345231,0.000000,0.276259,1.556103,0.764827,14,1.267357,5
7,29,source_large_soft,0.300000,1.100000,20.000000,-0.026000,0.520379,0.345770,0.000000,0.317250,1.718902,0.853141,10,1.692104,0
7,30,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.312227,0.191601,0.000000,0.669272,1.729576,0.841406,18,1.432239,2
7,31,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.416303,0.344706,0.000000,0.363080,2.003059,0.962777,20,2.245331,2
7,32,source_large_soft,0.300000,1.100000,20.000000,0.000000,0.520379,0.395980,0.000000,0.195764,2.866379,1.476363,19,1.737252,2
7,33,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.312227,0.229954,0.000000,0.701298,0.893364,0.417621,13,2.894337,6
7,34,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.416303,0.134203,1.000000,0.881640,1.113065,0.476699,11,2.161671,6
7,35,source_large_soft,0.300000,1.100000,20.000000,0.026000,0.520379,0.146037,0.000000,0.762108,1.391691,0.787727,12,1.073232,6
7,36,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.312227,0.476616,0.000000,0.105197,0.776111,0.397351,10,3.124288,8
7,37,source_large_soft,0.300000,1.100000,38.000000,-0.026000,0.416303,0.440690,0.000000,0.097981,1.155265,0.543433,11,1.955810,8
