split,method,seed,episodes,success_rate,success_ci95,energy_mean,energy_ci95,energy_regret_mean,energy_regret_ci95,final_distance_mean,final_distance_ci95,normalized_progress_mean,normalized_progress_ci95,failure_rate,failure_ci95,normal_impulse_mean,token_uncertainty_mean,robust_anchor_weight_mean
low_friction,continuous_force_regression,2,20,0.600000,0.220285,0.143333,0.020061,0.030784,0.018304,0.077454,0.026350,0.784609,0.073417,0.000000,0.000000,0.186307,0.000000,0.000000
low_friction,continuous_force_regression,3,20,0.350000,0.214472,0.151444,0.030596,0.040019,0.029423,0.086498,0.018987,0.750033,0.056772,0.050000,0.098000,0.176441,0.000000,0.000000
low_friction,continuous_force_regression,4,20,0.250000,0.194706,0.184771,0.022318,0.057702,0.024818,0.117103,0.028497,0.695696,0.070367,0.000000,0.000000,0.245767,0.000000,0.000000
low_friction,continuous_force_regression,5,20,0.350000,0.214472,0.163457,0.020021,0.052568,0.022169,0.097111,0.024826,0.718636,0.068362,0.000000,0.000000,0.221116,0.000000,0.000000
low_friction,continuous_force_regression,6,20,0.350000,0.214472,0.149186,0.020462,0.041347,0.018544,0.088301,0.019039,0.725208,0.063600,0.000000,0.000000,0.205314,0.000000,0.000000
low_friction,continuous_force_regression,7,20,0.300000,0.206058,0.165724,0.027336,0.049386,0.023632,0.097506,0.020558,0.717067,0.054043,0.050000,0.098000,0.180476,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,0,20,0.400000,0.220285,0.128062,0.010215,0.014389,0.008448,0.078749,0.017786,0.762601,0.053908,0.000000,0.000000,0.166130,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,1,20,0.500000,0.224827,0.137455,0.017190,0.026384,0.013935,0.080903,0.025213,0.787596,0.059707,0.000000,0.000000,0.157349,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,2,20,0.750000,0.194706,0.134438,0.012016,0.021889,0.012245,0.059017,0.018963,0.842087,0.049803,0.000000,0.000000,0.178715,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,3,20,0.300000,0.206058,0.135265,0.013725,0.023840,0.013218,0.082248,0.016691,0.762322,0.052265,0.000000,0.000000,0.197968,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,4,20,0.600000,0.220285,0.140891,0.010107,0.013822,0.008009,0.067198,0.018285,0.821159,0.051470,0.000000,0.000000,0.234671,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,5,20,0.450000,0.223700,0.130012,0.013377,0.019123,0.016515,0.075669,0.018475,0.779192,0.056493,0.000000,0.000000,0.208152,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,6,20,0.650000,0.214472,0.127583,0.015395,0.019743,0.015663,0.060255,0.020129,0.821394,0.058794,0.000000,0.000000,0.205354,0.000000,0.000000
low_friction,cvar_domain_randomized_mpc,7,20,0.550000,0.223700,0.141873,0.019198,0.025535,0.016462,0.075152,0.021432,0.785918,0.060347,0.050000,0.098000,0.159704,0.000000,0.000000
low_friction,geometry_mpc,0,20,0.000000,0.000000,0.303337,0.026438,0.189664,0.026078,0.248620,0.022430,0.258119,0.069049,0.000000,0.000000,0.269322,0.000000,0.000000
low_friction,geometry_mpc,1,20,0.000000,0.000000,0.338306,0.034587,0.227235,0.032108,0.278825,0.028531,0.225743,0.065812,0.000000,0.000000,0.247614,0.000000,0.000000
low_friction,geometry_mpc,2,20,0.000000,0.000000,0.315085,0.030228,0.202536,0.031145,0.256234,0.026357,0.299135,0.070951,0.000000,0.000000,0.309705,0.000000,0.000000
low_friction,geometry_mpc,3,20,0.000000,0.000000,0.326175,0.027992,0.214750,0.025151,0.273221,0.019997,0.218330,0.071323,0.000000,0.000000,0.301556,0.000000,0.000000
low_friction,geometry_mpc,4,20,0.000000,0.000000,0.348372,0.030445,0.221303,0.031093,0.286023,0.026587,0.252426,0.062408,0.000000,0.000000,0.309943,0.000000,0.000000
low_friction,geometry_mpc,5,20,0.000000,0.000000,0.337794,0.029497,0.226905,0.028274,0.284319,0.026166,0.177637,0.060915,0.000000,0.000000,0.302796,0.000000,0.000000
low_friction,geometry_mpc,6,20,0.000000,0.000000,0.295081,0.024784,0.187241,0.019936,0.246500,0.025945,0.250166,0.062215,0.000000,0.000000,0.292145,0.000000,0.000000
low_friction,geometry_mpc,7,20,0.000000,0.000000,0.330165,0.026616,0.213827,0.026090,0.272624,0.024448,0.207582,0.062160,0.000000,0.000000,0.250019,0.000000,0.000000
low_friction,oracle_embodiment_mpc,0,20,0.600000,0.220285,0.113673,0.007928,0.000000,0.000000,0.060228,0.018435,0.809496,0.063292,0.000000,0.000000,0.170091,0.000000,0.000000
low_friction,oracle_embodiment_mpc,1,20,0.400000,0.220285,0.111071,0.007717,0.000000,0.000000,0.071255,0.013128,0.798135,0.044094,0.000000,0.000000,0.137344,0.000000,0.000000
low_friction,oracle_embodiment_mpc,2,20,0.900000,0.134896,0.112549,0.011330,0.000000,0.000000,0.046447,0.010707,0.871968,0.030228,0.000000,0.000000,0.202631,0.000000,0.000000
low_friction,oracle_embodiment_mpc,3,20,0.650000,0.214472,0.111425,0.014045,0.000000,0.000000,0.059106,0.016903,0.827344,0.054838,0.000000,0.000000,0.189058,0.000000,0.000000
low_friction,oracle_embodiment_mpc,4,20,0.800000,0.179862,0.127069,0.008104,0.000000,0.000000,0.046062,0.012077,0.880502,0.029691,0.000000,0.000000,0.236656,0.000000,0.000000
low_friction,oracle_embodiment_mpc,5,20,0.550000,0.223700,0.110889,0.013537,0.000000,0.000000,0.060360,0.016756,0.820774,0.054243,0.000000,0.000000,0.210116,0.000000,0.000000
low_friction,oracle_embodiment_mpc,6,20,0.750000,0.194706,0.107839,0.014943,0.000000,0.000000,0.051352,0.017810,0.848392,0.051962,0.000000,0.000000,0.192653,0.000000,0.000000
low_friction,oracle_embodiment_mpc,7,20,0.600000,0.220285,0.116338,0.010056,0.000000,0.000000,0.064598,0.014487,0.805725,0.049555,0.000000,0.000000,0.155718,0.000000,0.000000
low_friction,random_shooting,0,20,0.000000,0.000000,0.336190,0.050388,0.222518,0.050804,0.265212,0.049713,0.217465,0.141403,0.000000,0.000000,0.240520,0.000000,0.000000
low_friction,random_shooting,1,20,0.000000,0.000000,0.374156,0.053697,0.263085,0.054736,0.301277,0.053273,0.156916,0.152049,0.000000,0.000000,0.211770,0.000000,0.000000
low_friction,random_shooting,2,20,0.000000,0.000000,0.318884,0.041177,0.206335,0.040523,0.259012,0.033864,0.282589,0.106492,0.000000,0.000000,0.241997,0.000000,0.000000
low_friction,random_shooting,3,20,0.000000,0.000000,0.339480,0.053322,0.228054,0.055445,0.271314,0.050705,0.241655,0.133060,0.000000,0.000000,0.266519,0.000000,0.000000
low_friction,random_shooting,4,20,0.050000,0.098000,0.381807,0.087823,0.254738,0.085974,0.303827,0.068722,0.198367,0.181448,0.050000,0.098000,0.281193,0.000000,0.000000
low_friction,random_shooting,5,20,0.000000,0.000000,0.409195,0.087669,0.298306,0.089458,0.333691,0.067575,0.036475,0.188359,0.100000,0.134896,0.292300,0.000000,0.000000
low_friction,random_shooting,6,20,0.000000,0.000000,0.326794,0.049969,0.218955,0.048053,0.252426,0.045710,0.225723,0.141172,0.050000,0.098000,0.212731,0.000000,0.000000
low_friction,random_shooting,7,20,0.000000,0.000000,0.336634,0.064847,0.220296,0.066439,0.265642,0.049718,0.234165,0.123943,0.050000,0.098000,0.240046,0.000000,0.000000
low_friction,raw_force_scalar,0,20,0.050000,0.098000,0.241534,0.039883,0.127861,0.037905,0.165124,0.036128,0.513117,0.101974,0.050000,0.098000,0.204237,0.000000,0.000000
low_friction,raw_force_scalar,1,20,0.050000,0.098000,0.250506,0.035811,0.139435,0.036198,0.186901,0.036934,0.474506,0.102779,0.000000,0.000000,0.197479,0.000000,0.000000
low_friction,raw_force_scalar,2,20,0.050000,0.098000,0.248972,0.046915,0.136423,0.044985,0.186343,0.045315,0.496533,0.111294,0.000000,0.000000,0.220002,0.000000,0.000000
low_friction,raw_force_scalar,3,20,0.050000,0.098000,0.219316,0.036136,0.107890,0.038482,0.157757,0.028444,0.555689,0.077608,0.000000,0.000000,0.213470,0.000000,0.000000
low_friction,raw_force_scalar,4,20,0.000000,0.000000,0.286372,0.035463,0.159303,0.035200,0.197237,0.030665,0.477348,0.090962,0.100000,0.134896,0.238202,0.000000,0.000000
low_friction,raw_force_scalar,5,20,0.050000,0.098000,0.230714,0.031374,0.119825,0.027690,0.173333,0.026920,0.499172,0.074672,0.000000,0.000000,0.208691,0.000000,0.000000
low_friction,raw_force_scalar,6,20,0.000000,0.000000,0.224683,0.033906,0.116843,0.035481,0.167046,0.030293,0.479366,0.099429,0.000000,0.000000,0.222551,0.000000,0.000000
low_friction,raw_force_scalar,7,20,0.000000,0.000000,0.271497,0.045832,0.155159,0.043190,0.192938,0.034566,0.445232,0.093571,0.100000,0.134896,0.211003,0.000000,0.000000
low_friction,rc_fev_no_online,0,20,0.450000,0.223700,0.127277,0.009998,0.013604,0.008536,0.077575,0.017037,0.769165,0.050008,0.000000,0.000000,0.169282,0.107856,0.536682
low_friction,rc_fev_no_online,1,20,0.500000,0.224827,0.137455,0.017190,0.026384,0.013935,0.080903,0.025213,0.787596,0.059707,0.000000,0.000000,0.157349,0.097513,0.524883
low_friction,rc_fev_no_online,2,20,0.750000,0.194706,0.135698,0.013127,0.023149,0.013136,0.061354,0.019227,0.835442,0.050327,0.000000,0.000000,0.176391,0.101996,0.529957
low_friction,rc_fev_no_online,3,20,0.300000,0.206058,0.136707,0.013630,0.025281,0.012993,0.082907,0.016245,0.760398,0.051074,0.000000,0.000000,0.192687,0.106811,0.535902
low_friction,rc_fev_no_online,4,20,0.600000,0.220285,0.147446,0.012455,0.020377,0.012371,0.068939,0.020583,0.821736,0.051387,0.000000,0.000000,0.233468,0.102104,0.530344
low_friction,rc_fev_no_online,5,20,0.400000,0.220285,0.132523,0.013768,0.021634,0.016276,0.078834,0.017790,0.770833,0.054202,0.000000,0.000000,0.208137,0.103561,0.532016
low_friction,rc_fev_no_online,6,20,0.650000,0.214472,0.127583,0.015395,0.019743,0.015663,0.060255,0.020129,0.821394,0.058794,0.000000,0.000000,0.205354,0.098840,0.526437
low_friction,rc_fev_no_online,7,20,0.600000,0.220285,0.138808,0.018259,0.022470,0.015916,0.068433,0.019209,0.803496,0.057140,0.050000,0.098000,0.160880,0.102590,0.530726
low_friction,rc_fev_v5,0,20,0.400000,0.220285,0.127302,0.010001,0.013629,0.008529,0.082082,0.016230,0.756896,0.046951,0.000000,0.000000,0.169896,0.110711,0.460794
low_friction,rc_fev_v5,1,20,0.500000,0.224827,0.137455,0.017190,0.026384,0.013935,0.080903,0.025213,0.787596,0.059707,0.000000,0.000000,0.157349,0.098068,0.446363
low_friction,rc_fev_v5,2,20,0.750000,0.194706,0.135698,0.013127,0.023149,0.013136,0.061354,0.019227,0.835442,0.050327,0.000000,0.000000,0.176391,0.104976,0.454272
low_friction,rc_fev_v5,3,20,0.300000,0.206058,0.136707,0.013630,0.025281,0.012993,0.082907,0.016245,0.760398,0.051074,0.000000,0.000000,0.192687,0.109279,0.459591
low_friction,rc_fev_v5,4,20,0.600000,0.220285,0.147446,0.012455,0.020377,0.012371,0.068939,0.020583,0.821736,0.051387,0.000000,0.000000,0.233468,0.105720,0.455462
low_friction,rc_fev_v5,5,20,0.400000,0.220285,0.131372,0.013702,0.020484,0.016412,0.078638,0.017902,0.771522,0.054533,0.000000,0.000000,0.207342,0.107296,0.457281
low_friction,rc_fev_v5,6,20,0.650000,0.214472,0.127583,0.015395,0.019743,0.015663,0.060255,0.020129,0.821394,0.058794,0.000000,0.000000,0.205354,0.100144,0.448891
low_friction,rc_fev_v5,7,20,0.650000,0.214472,0.136025,0.017958,0.019687,0.016134,0.064471,0.019303,0.813693,0.057968,0.050000,0.098000,0.162151,0.105760,0.455131
low_friction,robust_domain_randomized_mpc,0,20,0.450000,0.223700,0.125065,0.009595,0.011392,0.007988,0.078731,0.017662,0.765287,0.051345,0.000000,0.000000,0.172553,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,1,20,0.500000,0.224827,0.137455,0.017190,0.026384,0.013935,0.080903,0.025213,0.787596,0.059707,0.000000,0.000000,0.157349,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,2,20,0.700000,0.206058,0.134432,0.012018,0.021883,0.012347,0.060397,0.019407,0.838575,0.050796,0.000000,0.000000,0.180349,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,3,20,0.350000,0.214472,0.135965,0.013441,0.024539,0.012759,0.080910,0.016042,0.765326,0.051365,0.000000,0.000000,0.191369,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,4,20,0.550000,0.223700,0.156979,0.016814,0.029910,0.014516,0.082014,0.025731,0.789183,0.063360,0.000000,0.000000,0.240754,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,5,20,0.400000,0.220285,0.131343,0.014604,0.020454,0.016411,0.079998,0.017243,0.768145,0.052767,0.000000,0.000000,0.215094,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,6,20,0.650000,0.214472,0.127583,0.015395,0.019743,0.015663,0.060255,0.020129,0.821394,0.058794,0.000000,0.000000,0.205354,0.000000,0.000000
low_friction,robust_domain_randomized_mpc,7,20,0.500000,0.224827,0.138976,0.018295,0.022638,0.015732,0.078342,0.021379,0.777692,0.060636,0.050000,0.098000,0.162280,0.000000,0.000000
low_friction,source_action_transfer,0,20,0.650000,0.214472,0.133445,0.011559,0.019772,0.010066,0.064704,0.018074,0.798392,0.061764,0.000000,0.000000,0.198474,0.000000,0.000000
low_friction,source_action_transfer,1,20,0.500000,0.224827,0.153154,0.017423,0.042083,0.016865,0.085718,0.027273,0.768262,0.067720,0.000000,0.000000,0.165070,0.000000,0.000000
low_friction,source_action_transfer,2,20,0.750000,0.194706,0.124423,0.010261,0.011874,0.007976,0.050512,0.018189,0.856669,0.056901,0.000000,0.000000,0.192472,0.000000,0.000000
low_friction,source_action_transfer,3,20,0.750000,0.194706,0.134169,0.010712,0.022744,0.011868,0.055888,0.015612,0.837608,0.048719,0.000000,0.000000,0.210314,0.000000,0.000000
low_friction,source_action_transfer,4,20,0.600000,0.220285,0.157397,0.019795,0.030328,0.020895,0.066460,0.018312,0.828489,0.043555,0.050000,0.098000,0.227242,0.000000,0.000000
low_friction,source_action_transfer,5,20,0.600000,0.220285,0.135341,0.016697,0.024452,0.010629,0.063368,0.017365,0.807395,0.057233,0.000000,0.000000,0.195716,0.000000,0.000000
low_friction,source_action_transfer,6,20,0.500000,0.224827,0.138281,0.013483,0.030442,0.014616,0.070524,0.018388,0.783039,0.056430,0.000000,0.000000,0.250279,0.000000,0.000000
low_friction,source_action_transfer,7,20,0.550000,0.223700,0.145151,0.015994,0.028813,0.012013,0.073459,0.020404,0.791174,0.055261,0.000000,0.000000,0.202072,0.000000,0.000000
nominal,cefv_v4,0,20,0.750000,0.194706,0.133001,0.021757,0.030665,0.017681,0.055563,0.020837,0.832018,0.056878,0.000000,0.000000,0.338531,0.014926,0.000000
nominal,cefv_v4,1,20,0.750000,0.194706,0.113750,0.020181,0.031220,0.016122,0.055332,0.015731,0.828491,0.045220,0.000000,0.000000,0.324180,0.014497,0.000000
nominal,cefv_v4,2,20,0.400000,0.220285,0.147897,0.025985,0.048170,0.020073,0.116058,0.026008,0.629509,0.085866,0.000000,0.000000,0.250588,0.021095,0.000000
nominal,cefv_v4,3,20,0.400000,0.220285,0.140257,0.026976,0.044152,0.022844,0.094351,0.019564,0.725043,0.059128,0.050000,0.098000,0.302285,0.021285,0.000000
nominal,cefv_v4,4,20,0.400000,0.220285,0.137642,0.020387,0.038152,0.016881,0.088876,0.023141,0.728704,0.064390,0.000000,0.000000,0.337510,0.016800,0.000000
nominal,cefv_v4,5,20,0.800000,0.179862,0.125305,0.021032,0.026989,0.021732,0.050292,0.014290,0.844547,0.048386,0.000000,0.000000,0.340453,0.015528,0.000000
nominal,cefv_v4,6,20,0.450000,0.223700,0.135778,0.027100,0.044293,0.023687,0.082744,0.018496,0.752074,0.057358,0.050000,0.098000,0.219735,0.019139,0.000000
nominal,cefv_v4,7,20,0.550000,0.223700,0.136376,0.025059,0.034733,0.023771,0.078888,0.021417,0.767521,0.062985,0.000000,0.000000,0.287835,0.018259,0.000000
nominal,continuous_force_regression,0,20,0.500000,0.224827,0.130572,0.022164,0.028236,0.016946,0.078301,0.017865,0.752861,0.054660,0.000000,0.000000,0.339282,0.000000,0.000000
nominal,continuous_force_regression,1,20,0.900000,0.134896,0.103175,0.014091,0.020644,0.009987,0.049651,0.009912,0.838310,0.037299,0.000000,0.000000,0.314408,0.000000,0.000000
nominal,continuous_force_regression,2,20,0.550000,0.223700,0.126503,0.023220,0.026776,0.015532,0.070458,0.020134,0.781953,0.056838,0.000000,0.000000,0.332755,0.000000,0.000000
nominal,continuous_force_regression,3,20,0.600000,0.220285,0.129999,0.021633,0.033893,0.017360,0.079852,0.018748,0.774757,0.046374,0.000000,0.000000,0.330046,0.000000,0.000000
nominal,continuous_force_regression,4,20,0.500000,0.224827,0.133579,0.020782,0.034089,0.017922,0.074227,0.015707,0.767366,0.048817,0.000000,0.000000,0.341864,0.000000,0.000000
nominal,continuous_force_regression,5,20,0.400000,0.220285,0.135138,0.023255,0.036821,0.015781,0.088910,0.016514,0.736660,0.050894,0.000000,0.000000,0.343335,0.000000,0.000000
nominal,continuous_force_regression,6,20,0.450000,0.223700,0.131228,0.019789,0.039743,0.016936,0.082718,0.019607,0.752907,0.060189,0.000000,0.000000,0.264657,0.000000,0.000000
nominal,continuous_force_regression,7,20,0.500000,0.224827,0.128603,0.022145,0.026961,0.015014,0.090561,0.021178,0.730242,0.065983,0.000000,0.000000,0.283686,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,0,20,0.600000,0.220285,0.112341,0.012198,0.010005,0.005698,0.058303,0.017566,0.815354,0.054510,0.000000,0.000000,0.309817,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,1,20,0.850000,0.160559,0.102889,0.011823,0.020359,0.008694,0.054844,0.010556,0.821335,0.038843,0.000000,0.000000,0.319199,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,2,20,0.800000,0.179862,0.114101,0.013217,0.014374,0.008203,0.046930,0.012141,0.849857,0.041639,0.000000,0.000000,0.363493,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,3,20,0.600000,0.220285,0.114666,0.009967,0.018560,0.006590,0.070227,0.012479,0.798173,0.036172,0.000000,0.000000,0.370196,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,4,20,0.700000,0.206058,0.112084,0.010975,0.012594,0.006550,0.053204,0.014503,0.831396,0.047148,0.000000,0.000000,0.322549,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,5,20,0.500000,0.224827,0.122422,0.026350,0.024106,0.021722,0.071348,0.014559,0.787619,0.046730,0.050000,0.098000,0.297478,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,6,20,0.700000,0.206058,0.107307,0.014116,0.015822,0.008657,0.060249,0.015237,0.815833,0.051493,0.000000,0.000000,0.280813,0.000000,0.000000
nominal,cvar_domain_randomized_mpc,7,20,0.750000,0.194706,0.111260,0.012898,0.009617,0.007432,0.059105,0.018791,0.824497,0.056640,0.000000,0.000000,0.296394,0.000000,0.000000
nominal,geometry_mpc,0,20,0.000000,0.000000,0.283822,0.020987,0.181486,0.016567,0.229277,0.017014,0.286501,0.025098,0.000000,0.000000,0.407559,0.000000,0.000000
nominal,geometry_mpc,1,20,0.000000,0.000000,0.253930,0.019652,0.171399,0.020770,0.211899,0.015555,0.326924,0.036876,0.000000,0.000000,0.494060,0.000000,0.000000
nominal,geometry_mpc,2,20,0.000000,0.000000,0.267415,0.021479,0.167688,0.016497,0.212673,0.015102,0.334562,0.035834,0.000000,0.000000,0.408200,0.000000,0.000000
nominal,geometry_mpc,3,20,0.000000,0.000000,0.278000,0.019359,0.181895,0.016523,0.220898,0.018912,0.366065,0.044467,0.000000,0.000000,0.476267,0.000000,0.000000
nominal,geometry_mpc,4,20,0.000000,0.000000,0.285324,0.021798,0.185834,0.020742,0.225662,0.016989,0.307292,0.033598,0.000000,0.000000,0.454540,0.000000,0.000000
nominal,geometry_mpc,5,20,0.000000,0.000000,0.291482,0.029647,0.193166,0.022975,0.234627,0.021739,0.313689,0.030300,0.000000,0.000000,0.438067,0.000000,0.000000
nominal,geometry_mpc,6,20,0.000000,0.000000,0.284994,0.019347,0.193508,0.022860,0.233771,0.015755,0.307295,0.026687,0.000000,0.000000,0.420179,0.000000,0.000000
nominal,geometry_mpc,7,20,0.000000,0.000000,0.286874,0.018840,0.185231,0.020704,0.231817,0.017779,0.320826,0.038653,0.000000,0.000000,0.438061,0.000000,0.000000
nominal,oracle_embodiment_mpc,0,20,0.950000,0.098000,0.102336,0.011425,0.000000,0.000000,0.031894,0.011822,0.901184,0.034803,0.000000,0.000000,0.353124,0.000000,0.000000
nominal,oracle_embodiment_mpc,1,20,1.000000,0.000000,0.082531,0.010152,0.000000,0.000000,0.034182,0.009678,0.891303,0.033041,0.000000,0.000000,0.343769,0.000000,0.000000
nominal,oracle_embodiment_mpc,2,20,0.900000,0.134896,0.099727,0.011005,0.000000,0.000000,0.044252,0.012346,0.863787,0.035452,0.000000,0.000000,0.355868,0.000000,0.000000
nominal,oracle_embodiment_mpc,3,20,0.800000,0.179862,0.096106,0.010011,0.000000,0.000000,0.051405,0.009990,0.851049,0.031331,0.000000,0.000000,0.372381,0.000000,0.000000
nominal,oracle_embodiment_mpc,4,20,0.800000,0.179862,0.099490,0.008111,0.000000,0.000000,0.043796,0.013252,0.865319,0.040813,0.000000,0.000000,0.310441,0.000000,0.000000
nominal,oracle_embodiment_mpc,5,20,0.900000,0.134896,0.098317,0.012286,0.000000,0.000000,0.042974,0.011612,0.873327,0.033240,0.000000,0.000000,0.350775,0.000000,0.000000
nominal,oracle_embodiment_mpc,6,20,0.850000,0.160559,0.091485,0.012907,0.000000,0.000000,0.032946,0.012889,0.900726,0.039883,0.000000,0.000000,0.316406,0.000000,0.000000
nominal,oracle_embodiment_mpc,7,20,0.850000,0.160559,0.101642,0.011929,0.000000,0.000000,0.042452,0.013552,0.876170,0.039338,0.000000,0.000000,0.355577,0.000000,0.000000
nominal,random_shooting,0,20,0.100000,0.134896,0.290588,0.048595,0.188252,0.046737,0.226316,0.045534,0.301849,0.136376,0.000000,0.000000,0.358651,0.000000,0.000000
nominal,random_shooting,1,20,0.100000,0.134896,0.294550,0.042261,0.212019,0.043414,0.220828,0.045483,0.302242,0.121606,0.000000,0.000000,0.399064,0.000000,0.000000
nominal,random_shooting,2,20,0.000000,0.000000,0.307699,0.047805,0.207972,0.046416,0.258918,0.044199,0.193947,0.127901,0.000000,0.000000,0.381295,0.000000,0.000000
nominal,random_shooting,3,20,0.100000,0.134896,0.305337,0.057263,0.209232,0.057171,0.246304,0.056406,0.291552,0.161158,0.000000,0.000000,0.497924,0.000000,0.000000
nominal,random_shooting,4,20,0.050000,0.098000,0.299901,0.062617,0.200412,0.063412,0.228997,0.058151,0.298975,0.178279,0.000000,0.000000,0.377240,0.000000,0.000000
nominal,random_shooting,5,20,0.100000,0.134896,0.320715,0.074850,0.222398,0.072046,0.239348,0.062085,0.294429,0.163929,0.050000,0.098000,0.366455,0.000000,0.000000
nominal,random_shooting,6,20,0.100000,0.134896,0.300164,0.051334,0.208679,0.053645,0.237994,0.051518,0.284685,0.157161,0.000000,0.000000,0.396062,0.000000,0.000000
nominal,random_shooting,7,20,0.050000,0.098000,0.312011,0.054627,0.210368,0.051883,0.259435,0.053079,0.247755,0.145444,0.000000,0.000000,0.352552,0.000000,0.000000
nominal,raw_force_scalar,0,20,0.050000,0.098000,0.227114,0.041320,0.124777,0.037595,0.155400,0.027401,0.517646,0.082527,0.050000,0.098000,0.260434,0.000000,0.000000
nominal,raw_force_scalar,1,20,0.150000,0.160559,0.209161,0.036065,0.126630,0.031246,0.153630,0.028744,0.511216,0.089658,0.000000,0.000000,0.306406,0.000000,0.000000
nominal,raw_force_scalar,2,20,0.200000,0.179862,0.200881,0.034789,0.101154,0.030358,0.130291,0.028077,0.595191,0.079854,0.000000,0.000000,0.348135,0.000000,0.000000
nominal,raw_force_scalar,3,20,0.300000,0.206058,0.189030,0.042816,0.092924,0.038741,0.119174,0.029551,0.665262,0.074091,0.050000,0.098000,0.335385,0.000000,0.000000
nominal,raw_force_scalar,4,20,0.250000,0.194706,0.183237,0.029562,0.083747,0.025183,0.113672,0.020679,0.640351,0.075265,0.000000,0.000000,0.304171,0.000000,0.000000
nominal,raw_force_scalar,5,20,0.150000,0.160559,0.186290,0.029537,0.087973,0.029709,0.130774,0.025573,0.597788,0.087295,0.000000,0.000000,0.372403,0.000000,0.000000
nominal,raw_force_scalar,6,20,0.100000,0.134896,0.213460,0.036877,0.121975,0.031927,0.148199,0.030632,0.546685,0.099814,0.050000,0.098000,0.248979,0.000000,0.000000
nominal,raw_force_scalar,7,20,0.150000,0.160559,0.216375,0.030705,0.114732,0.031508,0.150563,0.026962,0.559582,0.076638,0.000000,0.000000,0.328414,0.000000,0.000000
nominal,rc_fev_no_online,0,20,0.750000,0.194706,0.110078,0.011227,0.007742,0.005562,0.046730,0.015742,0.852398,0.048712,0.000000,0.000000,0.312400,0.100824,0.528626
nominal,rc_fev_no_online,1,20,0.850000,0.160559,0.104190,0.012093,0.021659,0.008405,0.051603,0.011019,0.833837,0.038640,0.000000,0.000000,0.312323,0.105160,0.534037
nominal,rc_fev_no_online,2,20,0.850000,0.160559,0.116478,0.013278,0.016751,0.009443,0.044673,0.011418,0.859592,0.038045,0.000000,0.000000,0.378562,0.100870,0.528911
nominal,rc_fev_no_online,3,20,0.650000,0.214472,0.114246,0.009956,0.018140,0.006579,0.067288,0.012387,0.807212,0.035141,0.000000,0.000000,0.348583,0.101675,0.529860
nominal,rc_fev_no_online,4,20,0.700000,0.206058,0.113728,0.011116,0.014238,0.006427,0.057138,0.015708,0.818617,0.051108,0.000000,0.000000,0.310962,0.103474,0.531862
nominal,rc_fev_no_online,5,20,0.600000,0.220285,0.120573,0.026550,0.022256,0.021812,0.061349,0.014399,0.826485,0.035698,0.050000,0.098000,0.338967,0.108106,0.537162
nominal,rc_fev_no_online,6,20,0.700000,0.206058,0.103975,0.014036,0.012490,0.008165,0.053901,0.016032,0.837930,0.051075,0.000000,0.000000,0.264223,0.103396,0.531726
nominal,rc_fev_no_online,7,20,0.800000,0.179862,0.109583,0.012844,0.007940,0.007058,0.053691,0.018366,0.842911,0.053249,0.000000,0.000000,0.310619,0.102286,0.530444
nominal,rc_fev_v5,0,20,0.700000,0.206058,0.111483,0.012152,0.009147,0.005841,0.052226,0.017390,0.837156,0.051789,0.000000,0.000000,0.311451,0.104870,0.454153
nominal,rc_fev_v5,1,20,0.850000,0.160559,0.102962,0.011836,0.020431,0.008661,0.052640,0.011221,0.829863,0.040124,0.000000,0.000000,0.317398,0.107527,0.457688
nominal,rc_fev_v5,2,20,0.850000,0.160559,0.116169,0.013401,0.016441,0.009518,0.042278,0.011819,0.868630,0.038432,0.000000,0.000000,0.369204,0.106681,0.456637
nominal,rc_fev_v5,3,20,0.650000,0.214472,0.114246,0.009956,0.018140,0.006579,0.067288,0.012387,0.807212,0.035141,0.000000,0.000000,0.348583,0.104205,0.453661
nominal,rc_fev_v5,4,20,0.650000,0.214472,0.112400,0.011264,0.012910,0.006599,0.056351,0.016523,0.822859,0.052751,0.000000,0.000000,0.302872,0.106772,0.456566
nominal,rc_fev_v5,5,20,0.600000,0.220285,0.120573,0.026550,0.022256,0.021812,0.061349,0.014399,0.826485,0.035698,0.050000,0.098000,0.338967,0.108559,0.458553
